PolicyNum,ClaimNum,Year,ClaimStatus,Claim,Deduct,EntityType,Description,CoverageGroup,CoverageCode,Fire5,CountyCode,county
120026,20081656,2006,Closed,3333.65,500,County,WaterDamage-Courthouse,BC,VS,5,JEF,Jefferson
120026,20081656,2006,Closed,1000,500,County,WaterDamage-Courthouse,BC,VS,5,JEF,Jefferson
120026,20081656,2007,Closed,2356.11,2500,County,transformerdamagedatfairgrounds,BC,VE,5,JEF,Jefferson
120026,20081656,2007,Closed,1000,2500,County,transformerdamagedatfairgrounds,BC,VE,5,JEF,Jefferson
120026,20081656,2007,Closed,10131,2500,County,opticlinesdamagedatHumanSvcs,BC,VS,5,JEF,Jefferson
120026,20081656,2007,Closed,3000,2500,County,opticlinesdamagedatHumanSvcs,BC,VS,5,JEF,Jefferson
120026,20081656,2008,Closed,5850,2500,County,fencegatedamagedatfairgrounds,BC,VE,5,JEF,Jefferson
120026,20081656,2008,Closed,4023.88,2500,County,lightningdamageatnursinghome,BC,VF,5,JEF,Jefferson
120026,20081656,2008,Closed,300,2500,County,lightningdamageatnursinghome,BC,VF,5,JEF,Jefferson
120026,20081656,2008,Closed,20619.98,2500,County,lightningdamagetoelectronics,BC,VF,5,JEF,Jefferson
120026,20081656,2008,Closed,7000,2500,County,lightningdamagetoelectronics,BC,VF,5,JEF,Jefferson
120026,20081656,2008,Closed,7739.65,2500,County,winddamageatfairgrounds,BC,VE,5,JEF,Jefferson
120026,20081656,2008,Closed,45399.09,2500,County,Equipment&fuelsystemdamaged,BC,VS,5,JEF,Jefferson
120026,20081656,2009,Closed,2028.19,2500,County,transformerdamagedbyvehicle,BC,VE,5,JEF,Jefferson
120026,20081656,2009,Closed,600,2500,County,transformerdamagedbyvehicle,BC,VE,5,JEF,Jefferson
120026,20081656,2009,Closed,3008,2500,County,fencegatedamagedatKanowPark,BC,VE,5,JEF,Jefferson
120026,20081656,2009,Closed,1000,2500,County,fencegatedamagedatKanowPark,BC,VE,5,JEF,Jefferson
120026,20081656,2010,Closed,4335.77,2500,County,hitandrundamagedfirehydrant,BC,VE,5,JEF,Jefferson
120026,20081656,2010,Closed,66225.5,2500,County,lightningstruckradioequipon3towers,BC,VF,5,JEF,Jefferson
120027,20081656,2008,Closed,174518.44,5000,County,waterdamageatcourthouse,BC,VS,5,KEW,Kewaunee
120028,20081656,2006,Closed,9365,5000,County,lightningdamageatCorp.CounselBldg.,BC,VF,2,KEN,Kenosha
120028,20081656,2006,Closed,12650,5000,County,lightningdamageatComm.Tower,BC,VF,2,KEN,Kenosha
120028,20081656,2009,Closed,12875,5000,County,waterdamageatAndersonHouse,BC,VS,2,KEN,Kenosha
120028,20081656,2010,Closed,66931.96,5000,County,dumptruckenteredgaragew/outloweringbox,BC,VE,2,KEN,Kenosha
120029,20081656,2010,Closed,4440.51,5000,County,lightningstrikeonnorthtower,BC,VF,0,JUN,Juneau
120029,20081656,2010,Closed,10252.27,5000,County,"pressureincreasedmgdtank,juice",BC,VE,0,JUN,Juneau
120029,20081656,2010,Closed,3000,5000,County,"pressureincreasedmgdtank,juice",BC,VE,0,JUN,Juneau
120029,20081656,2010,Closed,6480,5000,County,windandwaterdamagetocontents,BC,VS,0,JUN,Juneau
120029,20081656,2010,Closed,2000,5000,County,windandwaterdamagetocontents,BC,VS,0,JUN,Juneau
120029,20081656,2010,Closed,5206.3,5000,County,damagedtoJusticeCenterfrompowersurge,BC,VF,0,JUN,Juneau
120029,20081656,2010,Closed,1449.04,5000,County,fireoncountyland,BC,VF,0,JUN,Juneau
120030,20081656,2006,Closed,1800,50000,County,waterdamage-ParksAdmin,BC,VS,2,MIL,Milwaukee
120030,20081656,2006,Closed,4322.85,50000,County,airportwaterdamage,BC,VS,2,MIL,Milwaukee
120030,20081656,2006,Closed,723.88,50000,County,vandalismdamageatGreenfieldPark,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,1560,50000,County,waterdamageatVillaTerrace,BC,VS,2,MIL,Milwaukee
120030,20081656,2006,Closed,25938.1,50000,County,waterdamageatBrownDeerPark,BC,VS,2,MIL,Milwaukee
120030,20081656,2006,Closed,5183,50000,County,vandalismdamageatScoutLake,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,36583.9,50000,County,waterdamage-Courthouse,BC,VS,2,MIL,Milwaukee
120030,20081656,2006,Closed,5441.79,50000,County,vandalismdamageatWarnimont,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,798.94,50000,County,vandalismdamageatJacksonPark,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,120422.5,50000,County,waterdamageatWillowWay,BC,VS,2,MIL,Milwaukee
120030,20081656,2006,Closed,955.02,50000,County,vandalismdamageatJacobusPark,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,23830,50000,County,lightningdamage,BC,VF,2,MIL,Milwaukee
120030,20081656,2006,Closed,686.01,50000,County,vandalismdamageatScoutLake,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,4083.84,50000,County,vandalismdamageatWashingtonPark,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,12404.6,50000,County,waterdamageatseniorcenter,BC,VS,2,MIL,Milwaukee
120030,20081656,2006,Closed,857.12,50000,County,vandalismdamageatLaFollettePark,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,1220.59,50000,County,vandalismdamageatHoytPark,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,10658.1,50000,County,winddamage-MitchellDomes,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,998.41,50000,County,vandalismdamageatSheridanPark,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,63724.21,50000,County,theftofitemsatParkMaintenance,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,593.17,50000,County,vandalismdamageatCannonPark,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,4070.69,50000,County,winddamage,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,1100.42,50000,County,vandalismatClarkSquarePark,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,14943.4,50000,County,oilspill-WarMemorial/ArtMuseum,BC,VS,2,MIL,Milwaukee
120030,20081656,2006,Closed,1114594.49,50000,County,waterdamage-IceRink,BC,VS,2,MIL,Milwaukee
120030,20081656,2006,Closed,11994.12,50000,County,pipefreeze,BC,VS,2,MIL,Milwaukee
120030,20081656,2006,Closed,15116.74,50000,County,waterdamageatOakLeaf,BC,VS,2,MIL,Milwaukee
120030,20081656,2006,Closed,43939.48,50000,County,winddamage,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,2633822.39,50000,County,buildingsdamagedatMitchellDomes,BC,VS,2,MIL,Milwaukee
120030,20081656,2006,Closed,96388.96,50000,County,waterdamageatzoo,BC,VS,2,MIL,Milwaukee
120030,20081656,2006,Closed,13019.85,50000,County,lightningdamageatHouseofCorr.,BC,VF,2,MIL,Milwaukee
120030,20081656,2006,Closed,1472.99,50000,County,vandalismdamageatHumboldt,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,544.87,50000,County,vandalismatKKSportsPavilion,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,1901.99,50000,County,vandalismdamageatSmithPark,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,7835.86,50000,County,winddamageatO'DonnellPark,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,4516.77,50000,County,vandalism-Airport,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,1796.83,50000,County,vandalismatHumboldtSvc.Bldg.,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,1499.73,50000,County,vandalismdamageatDoynePark,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,53716.14,50000,County,waterdamageatartmuseum,BC,VS,2,MIL,Milwaukee
120030,20081656,2006,Closed,814.5,50000,County,vandalismdamageatMcCartyPavilion,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,4823.06,50000,County,lightningdamageatMitchellDomes,BC,VF,2,MIL,Milwaukee
120030,20081656,2006,Closed,15000,50000,County,zooanimalsdied,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,5020.63,50000,County,waterdamageatJail,BC,VS,2,MIL,Milwaukee
120030,20081656,2006,Closed,737,50000,County,vandalismdamageatGreenfieldPark,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,728.51,50000,County,vandalismdamageatWIAve.Park,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,14419.42,50000,County,roofdrainfroze,BC,VS,2,MIL,Milwaukee
120030,20081656,2006,Closed,2722.44,50000,County,vandalismdamageatBaranPark,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,679.35,50000,County,vandalismdamageatWashingtonPark,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,1872.02,50000,County,firedamageatjail,BC,VF,2,MIL,Milwaukee
120030,20081656,2006,Closed,544.87,50000,County,vandalismatGreenfieldPark,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,1267.91,50000,County,vandalismatMcGovernPark,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,4826.45,50000,County,lightningdamageatzoo,BC,VF,2,MIL,Milwaukee
120030,20081656,2006,Closed,1050.76,50000,County,fencedamagedatVogelPark,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,4904.16,50000,County,waterdamageatmuseum,BC,VS,2,MIL,Milwaukee
120030,20081656,2006,Closed,8996.47,50000,County,waterdamageatWhitnallPark,BC,VS,2,MIL,Milwaukee
120030,20081656,2006,Closed,683.3,50000,County,vandalismatJacksonboathouse,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,1500,50000,County,vandalismdamageatWashingtonPark,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,351965.58,50000,County,waterdamage-Courthouse,BC,VS,2,MIL,Milwaukee
120030,20081656,2006,Closed,2500,50000,County,vandalism-VeteransPark,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,613.91,50000,County,vandalismdamageatKernPark,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,1612.77,50000,County,pipefrozeatCooperPark,BC,VS,2,MIL,Milwaukee
120030,20081656,2006,Closed,1606.84,50000,County,vandalismdamageatWashingtonPark,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,1848.06,50000,County,vandalismdamageatBrownDeer,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,574.08,50000,County,vandalismdamageatMcCartyPavilion,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,1349.58,50000,County,lightpoledamagedatpark,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,2265.75,50000,County,GMIAvandalism,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,1360,50000,County,vandalismdamageatMcGovern,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,1048.15,50000,County,vandalismdamageatCountyLine,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,1088.03,50000,County,vandalismdamageatSheridanPark,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,3763.85,50000,County,vandalismdamageatWashingtonPark,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,798.94,50000,County,vandalismdamageatJacksonPark,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,801.28,50000,County,vandalismdamageatLaFollettePark,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,571.52,50000,County,vehiclestruckfence,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,7000,50000,County,vandalismdamageatGreenfieldPark,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,1771.97,50000,County,vandalismdamageatWilsonPark,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,108313.76,50000,County,waterdamage-Museum,BC,VS,2,MIL,Milwaukee
120030,20081656,2006,Closed,40000,50000,County,waterdamage-Museum,BC,VS,2,MIL,Milwaukee
120030,20081656,2006,Closed,765,50000,County,vandalismdamageatPulaskiPark,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,723.83,50000,County,vandalismdamageatSmithPark,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,3696,50000,County,teemarkersstolen,BC,VS,2,MIL,Milwaukee
120030,20081656,2006,Closed,2071.18,50000,County,vandalismdamageatJacobusPark,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,917.84,50000,County,vandalismdamageatGreenfieldPark,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,1998.95,50000,County,vandalismatSheridanPark,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,22835.25,50000,County,theftoflightsatParkMaintenance,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,7000,50000,County,theftoflightsatParkMaintenance,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,1403.99,50000,County,theftofcameraatpark,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,2212.1,50000,County,glassbreakage,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,34495.44,50000,County,smoke/firedamage-Courthouse,BC,VF,2,MIL,Milwaukee
120030,20081656,2006,Closed,5000,50000,County,smoke/firedamage-Courthouse,BC,VF,2,MIL,Milwaukee
120030,20081656,2006,Closed,815.6,50000,County,vandalismatKoscivszkoCenter,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,923.41,50000,County,vandalismdamageatWilsonPark,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,661.65,50000,County,vehiclestrucklightpole,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,4789.48,50000,County,theftofbrassatcourthouse,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,590.9,50000,County,garagedoordamagedatGMIA,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,878.93,50000,County,vandalism-GMIA,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,1591.51,50000,County,winddamageonLincolnDrive,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,4120.03,50000,County,vandalismdamageatWalkerSquare,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,977.52,50000,County,vandalism-GMIA,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,1616.92,50000,County,laptopstolen,BC,VE,2,MIL,Milwaukee
120030,20081656,2006,Closed,775.34,50000,County,vandalismdamageatLaFollettePark,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,12696.94,50000,County,vandalismdamageatSheridanPark,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,386.45,50000,County,vandalismdmgKozyservicegarage,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,326.05,50000,County,vandalismdmgMadisonPark,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,319.32,50000,County,vandalismdmgWahlPark,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,393.26,50000,County,vandalismdmgMadisonPark,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,231.4,50000,County,vandalismdmgJohnson'srestrooms,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,406.84,50000,County,vandalismdmgLaFollettePark,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,212.88,50000,County,vandalismdmgTippecanoe,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,9427,50000,County,fencedamagedatzoo,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,309.75,50000,County,vandalismdmgLakeParkbathhouse,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,249.03,50000,County,vandalismdmgMitchellpavilion,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,223263.91,50000,County,waterdamageatMitchellPark,BC,VS,2,MIL,Milwaukee
120030,20081656,2007,Closed,1478.44,50000,County,vandalismdamageatTippecanoe,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,625.93,50000,County,vandalismdamageatCarverPark,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,567.55,50000,County,vandalismdmgShendanbathhouse,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,218.59,50000,County,vandalismdmgPulaskiPool,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,179.63,50000,County,vandalismdmgFroemmingPark,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,112.58,50000,County,vandalismdmgLincolnBlatz,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,295.74,50000,County,vandalismdmgLindbergh,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,2057.29,50000,County,vandalismatLindsayPark,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,1550,50000,County,glassvandalismatGMIA,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,438.39,50000,County,vandalismdmgWashingtonPoolbldg.,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,615.66,50000,County,vandalismatMitchellParkPoolBldg.,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,962.63,50000,County,vandalismdamageatSmithPavilion,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,269.45,50000,County,vandalismdmgWilsonpavilion,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,900.47,50000,County,vandalismdamageatDoctorsPark,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,819.39,50000,County,vandalismdamageatNoyesClubhouse,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,233.78,50000,County,vandalismdmgWashingtonSeniorCenter,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,1602.69,50000,County,vandalismdamageatGrantClubhouse,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,357.93,50000,County,vandalismdmgWashingtonPoolbldg.,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,207.59,50000,County,vandalismdmgWilsonpavilion,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,589.51,50000,County,vandalismdmgBrownDeercomfortbldg.,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,834.13,50000,County,vandalismdamageatO'DonnellGarage,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,440,50000,County,vandalismdmgBrownDeerclubhouse,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,9204,50000,County,buildingdamagedbyvehicleatGMIA,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,521.91,50000,County,vandalismdmgKKSports,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,575,50000,County,glassvandalismatGMIA,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,30613.63,50000,County,powersurgedamageparksbldg,BC,VS,2,MIL,Milwaukee
120030,20081656,2007,Closed,344.52,50000,County,vandalismdmgClarkeSquare,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,397.55,50000,County,vandalismdmgPulaskistatue,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,212.88,50000,County,vandalismdmgWilsonpavilion,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,3300,50000,County,vandalismdamageatzoo,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,512.53,50000,County,vandalismatKopsPark,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,240.28,50000,County,vandalismdmgWarnimontPark,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,1168.64,50000,County,vandalismdamageatSmithPavilion,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,555.86,50000,County,vandalismatHumboldtPark,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,527.93,50000,County,vandalismdmgMitchellpavilion,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,3262,50000,County,fencedamagedatGMIA,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,3267.61,50000,County,vandalism&theftatHumboldt,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,625.57,50000,County,glassvandalismatLaFollettePark,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,1093.83,50000,County,vandalismdamageatSchoenecker,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,258.18,50000,County,vandalismdmgTiefentaler,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,575,50000,County,vandalismdmgWahlparkpavilion,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,2750,50000,County,vandalismatGMIA,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,241.07,50000,County,vandalismdmgMitchellPark,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,506.18,50000,County,vandalismdmgLaFollettePark,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,993.83,50000,County,vandalismdamageatAlgonquin,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,233.78,50000,County,vandalismdmgClarkSquare,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,67596.72,50000,County,waterdamageatBlatzBldg.,BC,VS,2,MIL,Milwaukee
120030,20081656,2007,Closed,660,50000,County,glassvandalismatMLKCenter,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,957.86,50000,County,vandalismdamageatCityCampus,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,255.96,50000,County,vandalismdmgGreenfieldComfort#2,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,112.58,50000,County,vandalismdmgJacobuspavilion,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,637.11,50000,County,vandalismatJacksonPark,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,652.93,50000,County,vandalismdamageatLyonsPark,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,691.41,50000,County,vandalismdamageatRosePark,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,684.05,50000,County,vandalismdamageatTiefenthaler,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,475101.98,50000,County,firedamageatGMIA,BC,VF,2,MIL,Milwaukee
120030,20081656,2007,Closed,367.45,50000,County,vandalismdmgMcGovernPark,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,512.71,50000,County,vandalismdmgLindberghpavilion,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,235.96,50000,County,vandalismdmgFroemmingPark,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,1831.2,50000,County,firedamageatCJF,BC,VF,2,MIL,Milwaukee
120030,20081656,2007,Closed,3852.79,50000,County,vandalismdamageatMitchellPark,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,615.68,50000,County,vandalismdamageatKozyPool,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,471.91,50000,County,vandalismdmgBoernerVisitor'sCenter,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,220.17,50000,County,vandalismdmgKozycomm.center,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,528.96,50000,County,vandalismdmgGordonpavilion,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,3200.84,50000,County,floordamagedatGMIA,BC,VS,2,MIL,Milwaukee
120030,20081656,2007,Closed,3632.18,50000,County,vandalismdamageatGrantPark,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,258.12,50000,County,vandalismdmgKozy/PelicanCove,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,138.97,50000,County,vandalismdmgMcCartyPool,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,151.62,50000,County,vandalismdmgKozy/PelicanCove,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,1369.78,50000,County,vandalismatScoutLake,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,147.43,50000,County,vandalismdmgMitchellPoolbldg.,BC,VE,2,MIL,Milwaukee
120030,20081656,2007,Closed,1099.51,50000,County,vandalismdamageatFroemmingPark,BC,VE,2,MIL,Milwaukee
